0,1,2,3,4,5,6
1401,20190420072000-21-3320200,乾燥注意報,倉敷市,2019-04-20 07:20:00+09,2019-04-20 20:30:00+09,0日13時10分00秒間
1402,20190419101500-24-3320200,霜注意報,倉敷市,2019-04-19 10:15:00+09,2019-04-20 07:20:00+09,0日21時05分00秒間
1403,20190417103200-21-3320200,乾燥注意報,倉敷市,2019-04-17 10:32:00+09,2019-04-18 20:33:00+09,1日10時01分00秒間
1404,20190415102400-24-3320200,霜注意報,倉敷市,2019-04-15 10:24:00+09,2019-04-16 07:10:00+09,0日20時46分00秒間
1405,20190411041000-21-3320200,乾燥注意報,倉敷市,2019-04-11 04:10:00+09,2019-04-13 21:41:00+09,2日17時31分00秒間
1406,20190412101200-24-3320200,霜注意報,倉敷市,2019-04-12 10:12:00+09,2019-04-13 07:10:00+09,0日20時58分00秒間
1407,20190411101100-24-3320200,霜注意報,倉敷市,2019-04-11 10:11:00+09,2019-04-12 07:12:00+09,0日21時01分00秒間
1408,20190409160500-15-3320200,強風注意報,倉敷市,2019-04-09 16:05:00+09,2019-04-10 13:10:00+09,0日21時05分00秒間
1409,20190409160500-16-3320200,波浪注意報,倉敷市,2019-04-09 16:05:00+09,2019-04-10 13:10:00+09,0日21時05分00秒間
1410,20190408040800-21-3320200,乾燥注意報,倉敷市,2019-04-08 04:08:00+09,2019-04-09 22:05:00+09,1日17時57分00秒間
1411,20190408101000-24-3320200,霜注意報,倉敷市,2019-04-08 10:10:00+09,2019-04-09 07:55:00+09,0日21時45分00秒間
1412,20190408080400-15-3320200,強風注意報,倉敷市,2019-04-08 08:04:00+09,2019-04-08 22:10:00+09,0日14時06分00秒間
1413,20190408080400-16-3320200,波浪注意報,倉敷市,2019-04-08 08:04:00+09,2019-04-08 22:10:00+09,0日14時06分00秒間
1414,20190407195600-14-3320200,雷注意報,倉敷市,2019-04-07 19:56:00+09,2019-04-08 04:08:00+09,0日08時12分00秒間
1415,20190407124500-21-3320200,乾燥注意報,倉敷市,2019-04-07 12:45:00+09,2019-04-07 19:56:00+09,0日07時11分00秒間
1416,20190406082500-21-3320200,乾燥注意報,倉敷市,2019-04-06 08:25:00+09,2019-04-06 20:40:00+09,0日12時15分00秒間
1417,20190405041000-15-3320200,強風注意報,倉敷市,2019-04-05 04:10:00+09,2019-04-05 20:40:00+09,0日16時30分00秒間
1418,20190405041000-16-3320200,波浪注意報,倉敷市,2019-04-05 04:10:00+09,2019-04-05 20:40:00+09,0日16時30分00秒間
1419,20190404041600-21-3320200,乾燥注意報,倉敷市,2019-04-04 04:16:00+09,2019-04-05 20:40:00+09,1日16時24分00秒間
1420,20190404101100-24-3320200,霜注意報,倉敷市,2019-04-04 10:11:00+09,2019-04-05 07:40:00+09,0日21時29分00秒間
1421,20190403101000-24-3320200,霜注意報,倉敷市,2019-04-03 10:10:00+09,2019-04-04 07:52:00+09,0日21時42分00秒間
1422,20190402101200-24-3320200,霜注意報,倉敷市,2019-04-02 10:12:00+09,2019-04-03 07:15:00+09,0日21時03分00秒間
1423,20190402042500-20-3320200,濃霧注意報,倉敷市,2019-04-02 04:25:00+09,2019-04-02 10:12:00+09,0日05時47分00秒間
1424,20190401101000-24-3320200,霜注意報,倉敷市,2019-04-01 10:10:00+09,2019-04-02 07:30:00+09,0日21時20分00秒間
1425,20190401040500-15-3320200,強風注意報,倉敷市,2019-04-01 04:05:00+09,2019-04-01 21:47:00+09,0日17時42分00秒間
1426,20190401040500-16-3320200,波浪注意報,倉敷市,2019-04-01 04:05:00+09,2019-04-01 21:47:00+09,0日17時42分00秒間
1427,20190331175000-14-3320200,雷注意報,倉敷市,2019-03-31 17:50:00+09,2019-04-01 21:47:00+09,1日03時57分00秒間
1428,20190331103000-24-3320200,霜注意報,倉敷市,2019-03-31 10:30:00+09,2019-04-01 07:08:00+09,0日20時38分00秒間
1429,20190330204800-15-3320200,強風注意報,倉敷市,2019-03-30 20:48:00+09,2019-03-31 17:50:00+09,0日21時02分00秒間
