0,1,2,3,4,5,6
2901,20130914160800-14-3320200,雷注意報,倉敷市,2013-09-14 16:08:00+09,2013-09-14 20:23:00+09,0日04時15分00秒間
2902,20130913101200-14-3320200,雷注意報,倉敷市,2013-09-13 10:12:00+09,2013-09-13 19:47:00+09,0日09時35分00秒間
2903,20130912202100-14-3320200,雷注意報,倉敷市,2013-09-12 20:21:00+09,2013-09-12 21:32:00+09,0日01時11分00秒間
2904,20130912101100-14-3320200,雷注意報,倉敷市,2013-09-12 10:11:00+09,2013-09-12 18:37:00+09,0日08時26分00秒間
2905,20130904225900-10-3320200,大雨注意報,倉敷市,2013-09-04 22:59:00+09,2013-09-05 10:15:00+09,0日11時16分00秒間
2906,20130904083600-04-3320200,洪水警報,倉敷市,2013-09-04 08:36:00+09,2013-09-04 22:59:00+09,0日14時23分00秒間
2907,20130904083600-15-3320200,強風注意報,倉敷市,2013-09-04 08:36:00+09,2013-09-04 22:59:00+09,0日14時23分00秒間
2908,20130904083600-16-3320200,波浪注意報,倉敷市,2013-09-04 08:36:00+09,2013-09-04 22:59:00+09,0日14時23分00秒間
2909,20130903152800-03-3320200,大雨警報,倉敷市,2013-09-03 15:28:00+09,2013-09-04 22:59:00+09,1日07時31分00秒間
2910,20130901043200-14-3320200,雷注意報,倉敷市,2013-09-01 04:32:00+09,2013-09-04 15:22:00+09,3日10時50分00秒間
2911,20130903102000-18-3320200,洪水注意報,倉敷市,2013-09-03 10:20:00+09,2013-09-04 08:36:00+09,0日22時16分00秒間
2912,20130903102000-10-3320200,大雨注意報,倉敷市,2013-09-03 10:20:00+09,2013-09-03 15:28:00+09,0日05時08分00秒間
2913,20130903063600-20-3320200,濃霧注意報,倉敷市,2013-09-03 06:36:00+09,2013-09-03 10:20:00+09,0日03時44分00秒間
2914,20130902045000-03-3320200,大雨警報,倉敷市,2013-09-02 04:50:00+09,2013-09-02 21:54:00+09,0日17時04分00秒間
2915,20130902041000-18-3320200,洪水注意報,倉敷市,2013-09-02 04:10:00+09,2013-09-02 11:12:00+09,0日07時02分00秒間
2916,20130901154900-10-3320200,大雨注意報,倉敷市,2013-09-01 15:49:00+09,2013-09-02 04:50:00+09,0日13時01分00秒間
2917,20130901154900-18-3320200,洪水注意報,倉敷市,2013-09-01 15:49:00+09,2013-09-01 19:16:00+09,0日03時27分00秒間
2918,20130831050800-15-3320200,強風注意報,倉敷市,2013-08-31 05:08:00+09,2013-08-31 20:54:00+09,0日15時46分00秒間
2919,20130831050800-16-3320200,波浪注意報,倉敷市,2013-08-31 05:08:00+09,2013-08-31 20:54:00+09,0日15時46分00秒間
2920,20130830043600-14-3320200,雷注意報,倉敷市,2013-08-30 04:36:00+09,2013-08-31 20:54:00+09,1日16時18分00秒間
2921,20130829045800-20-3320200,濃霧注意報,倉敷市,2013-08-29 04:58:00+09,2013-08-29 10:18:00+09,0日05時20分00秒間
2922,20130826023400-10-3320200,大雨注意報,倉敷市,2013-08-26 02:34:00+09,2013-08-26 11:31:00+09,0日08時57分00秒間
2923,20130825151500-10-3320200,大雨注意報,倉敷市,2013-08-25 15:15:00+09,2013-08-25 17:43:00+09,0日02時28分00秒間
2924,20130825090900-03-3320200,大雨警報,倉敷市,2013-08-25 09:09:00+09,2013-08-25 15:15:00+09,0日06時06分00秒間
