0,1,2,3,4,5,6
801,20210715185500-04-3320200,洪水警報,倉敷市,2021-07-15 18:55:00+09,2021-07-15 20:20:00+09,0日01時25分00秒間
802,20210715181500-03-3320200,大雨警報,倉敷市,2021-07-15 18:15:00+09,2021-07-15 20:20:00+09,0日02時05分00秒間
803,20210715104500-18-3320200,洪水注意報,倉敷市,2021-07-15 10:45:00+09,2021-07-15 18:55:00+09,0日08時10分00秒間
804,20210715104500-10-3320200,大雨注意報,倉敷市,2021-07-15 10:45:00+09,2021-07-15 18:15:00+09,0日07時30分00秒間
805,20210714101200-10-3320200,大雨注意報,倉敷市,2021-07-14 10:12:00+09,2021-07-14 16:23:00+09,0日06時11分00秒間
806,20210713174000-18-3320200,洪水注意報,倉敷市,2021-07-13 17:40:00+09,2021-07-13 19:52:00+09,0日02時12分00秒間
807,20210713181700-10-3320200,大雨注意報,倉敷市,2021-07-13 18:17:00+09,2021-07-13 18:57:00+09,0日00時40分00秒間
808,20210713171300-03-3320200,大雨警報,倉敷市,2021-07-13 17:13:00+09,2021-07-13 18:17:00+09,0日01時04分00秒間
809,20210713164300-10-3320200,大雨注意報,倉敷市,2021-07-13 16:43:00+09,2021-07-13 17:13:00+09,0日00時30分00秒間
810,20210703010300-14-3320200,雷注意報,倉敷市,2021-07-03 01:03:00+09,2021-07-12 22:08:00+09,9日21時05分00秒間
811,20210712125600-18-3320200,洪水注意報,倉敷市,2021-07-12 12:56:00+09,2021-07-12 16:27:00+09,0日03時31分00秒間
812,20210712112700-10-3320200,大雨注意報,倉敷市,2021-07-12 11:27:00+09,2021-07-12 16:27:00+09,0日05時00分00秒間
813,20210709182500-10-3320200,大雨注意報,倉敷市,2021-07-09 18:25:00+09,2021-07-10 04:35:00+09,0日10時10分00秒間
814,20210709134000-18-3320200,洪水注意報,倉敷市,2021-07-09 13:40:00+09,2021-07-09 18:25:00+09,0日04時45分00秒間
815,20210709095000-03-3320200,大雨警報,倉敷市,2021-07-09 09:50:00+09,2021-07-09 18:25:00+09,0日08時35分00秒間
816,20210709103100-04-3320200,洪水警報,倉敷市,2021-07-09 10:31:00+09,2021-07-09 13:40:00+09,0日03時09分00秒間
817,20210709080300-18-3320200,洪水注意報,倉敷市,2021-07-09 08:03:00+09,2021-07-09 10:31:00+09,0日02時28分00秒間
818,20210709080300-10-3320200,大雨注意報,倉敷市,2021-07-09 08:03:00+09,2021-07-09 09:50:00+09,0日01時47分00秒間
