0,1,2,3,4,5,6
1701,20180305024600-14-3320200,雷注意報,倉敷市,2018-03-05 02:46:00+09,2018-03-05 18:10:00+09,0日15時24分00秒間
1702,20180228160900-15-3320200,強風注意報,倉敷市,2018-02-28 16:09:00+09,2018-03-01 21:06:00+09,1日04時57分00秒間
1703,20180228160900-16-3320200,波浪注意報,倉敷市,2018-02-28 16:09:00+09,2018-03-01 21:06:00+09,1日04時57分00秒間
1704,20180228160900-14-3320200,雷注意報,倉敷市,2018-02-28 16:09:00+09,2018-03-01 04:00:00+09,0日11時51分00秒間
1705,20180222093000-21-3320200,乾燥注意報,倉敷市,2018-02-22 09:30:00+09,2018-02-24 19:46:00+09,2日10時16分00秒間
1706,20180217041000-15-3320200,強風注意報,倉敷市,2018-02-17 04:10:00+09,2018-02-17 17:52:00+09,0日13時42分00秒間
1707,20180217041000-16-3320200,波浪注意報,倉敷市,2018-02-17 04:10:00+09,2018-02-17 17:52:00+09,0日13時42分00秒間
1708,20180211102800-23-3320200,低温注意報,倉敷市,2018-02-11 10:28:00+09,2018-02-14 09:27:00+09,2日22時59分00秒間
1709,20180212035200-15-3320200,強風注意報,倉敷市,2018-02-12 03:52:00+09,2018-02-12 19:50:00+09,0日15時58分00秒間
1710,20180212035200-16-3320200,波浪注意報,倉敷市,2018-02-12 03:52:00+09,2018-02-12 19:50:00+09,0日15時58分00秒間
1711,20180211043100-15-3320200,強風注意報,倉敷市,2018-02-11 04:31:00+09,2018-02-11 19:25:00+09,0日14時54分00秒間
1712,20180211043100-16-3320200,波浪注意報,倉敷市,2018-02-11 04:31:00+09,2018-02-11 19:25:00+09,0日14時54分00秒間
1713,20180206043000-21-3320200,乾燥注意報,倉敷市,2018-02-06 04:30:00+09,2018-02-09 19:54:00+09,3日15時24分00秒間
1714,20180203152200-23-3320200,低温注意報,倉敷市,2018-02-03 15:22:00+09,2018-02-09 09:30:00+09,5日18時08分00秒間
1715,20180206043000-15-3320200,強風注意報,倉敷市,2018-02-06 04:30:00+09,2018-02-06 19:15:00+09,0日14時45分00秒間
1716,20180206043000-16-3320200,波浪注意報,倉敷市,2018-02-06 04:30:00+09,2018-02-06 19:15:00+09,0日14時45分00秒間
1717,20180204040000-15-3320200,強風注意報,倉敷市,2018-02-04 04:00:00+09,2018-02-05 19:55:00+09,1日15時55分00秒間
1718,20180204040000-16-3320200,波浪注意報,倉敷市,2018-02-04 04:00:00+09,2018-02-05 19:55:00+09,1日15時55分00秒間
1719,20180202014500-20-3320200,濃霧注意報,倉敷市,2018-02-02 01:45:00+09,2018-02-02 09:55:00+09,0日08時10分00秒間
1720,20180130040000-23-3320200,低温注意報,倉敷市,2018-01-30 04:00:00+09,2018-01-31 07:45:00+09,1日03時45分00秒間
1721,20180129042000-15-3320200,強風注意報,倉敷市,2018-01-29 04:20:00+09,2018-01-29 19:45:00+09,0日15時25分00秒間
1722,20180129042000-16-3320200,波浪注意報,倉敷市,2018-01-29 04:20:00+09,2018-01-29 19:45:00+09,0日15時25分00秒間
1723,20180126102200-23-3320200,低温注意報,倉敷市,2018-01-26 10:22:00+09,2018-01-27 08:32:00+09,0日22時10分00秒間
1724,20180123093300-23-3320200,低温注意報,倉敷市,2018-01-23 09:33:00+09,2018-01-25 10:15:00+09,2日00時42分00秒間
1725,20180122212000-15-3320200,強風注意報,倉敷市,2018-01-22 21:20:00+09,2018-01-24 19:10:00+09,1日21時50分00秒間
1726,20180122212000-16-3320200,波浪注意報,倉敷市,2018-01-22 21:20:00+09,2018-01-24 19:10:00+09,1日21時50分00秒間
1727,20180122212000-20-3320200,濃霧注意報,倉敷市,2018-01-22 21:20:00+09,2018-01-23 09:33:00+09,0日12時13分00秒間
1728,20180120033800-20-3320200,濃霧注意報,倉敷市,2018-01-20 03:38:00+09,2018-01-20 10:45:00+09,0日07時07分00秒間
1729,20180115034200-20-3320200,濃霧注意報,倉敷市,2018-01-15 03:42:00+09,2018-01-15 10:20:00+09,0日06時38分00秒間
1730,20180111100500-23-3320200,低温注意報,倉敷市,2018-01-11 10:05:00+09,2018-01-13 08:10:00+09,1日22時05分00秒間
