0,1,2,3,4,5,6
1815,20170829170700-14-3320200,雷注意報,倉敷市,2017-08-29 17:07:00+09,2017-08-30 04:10:00+09,0日11時03分00秒間
1816,20170825041000-14-3320200,雷注意報,倉敷市,2017-08-25 04:10:00+09,2017-08-26 10:15:00+09,1日06時05分00秒間
1817,20170823100500-14-3320200,雷注意報,倉敷市,2017-08-23 10:05:00+09,2017-08-23 20:38:00+09,0日10時33分00秒間
1818,20170821101000-14-3320200,雷注意報,倉敷市,2017-08-21 10:10:00+09,2017-08-22 20:00:00+09,1日09時50分00秒間
1819,20170821160000-19-3320200,高潮注意報,倉敷市,2017-08-21 16:00:00+09,2017-08-22 02:10:00+09,0日10時10分00秒間
1820,20170820161500-19-3320200,高潮注意報,倉敷市,2017-08-20 16:15:00+09,2017-08-21 00:38:00+09,0日08時23分00秒間
1821,20170820102000-14-3320200,雷注意報,倉敷市,2017-08-20 10:20:00+09,2017-08-20 20:35:00+09,0日10時15分00秒間
1822,20170819101500-14-3320200,雷注意報,倉敷市,2017-08-19 10:15:00+09,2017-08-19 22:50:00+09,0日12時35分00秒間
1823,20170818193200-10-3320200,大雨注意報,倉敷市,2017-08-18 19:32:00+09,2017-08-18 22:15:00+09,0日02時43分00秒間
1824,20170818193200-18-3320200,洪水注意報,倉敷市,2017-08-18 19:32:00+09,2017-08-18 22:15:00+09,0日02時43分00秒間
1825,20170817034000-14-3320200,雷注意報,倉敷市,2017-08-17 03:40:00+09,2017-08-18 22:15:00+09,1日18時35分00秒間
1826,20170817034000-10-3320200,大雨注意報,倉敷市,2017-08-17 03:40:00+09,2017-08-17 05:29:00+09,0日01時49分00秒間
1827,20170817034000-18-3320200,洪水注意報,倉敷市,2017-08-17 03:40:00+09,2017-08-17 05:29:00+09,0日01時49分00秒間
1828,20170816094500-14-3320200,雷注意報,倉敷市,2017-08-16 09:45:00+09,2017-08-16 22:57:00+09,0日13時12分00秒間
1829,20170815040000-14-3320200,雷注意報,倉敷市,2017-08-15 04:00:00+09,2017-08-15 21:20:00+09,0日17時20分00秒間
1830,20170815173200-18-3320200,洪水注意報,倉敷市,2017-08-15 17:32:00+09,2017-08-15 18:47:00+09,0日01時15分00秒間
1831,20170811101500-14-3320200,雷注意報,倉敷市,2017-08-11 10:15:00+09,2017-08-11 21:15:00+09,0日11時00分00秒間
1832,20170809102000-14-3320200,雷注意報,倉敷市,2017-08-09 10:20:00+09,2017-08-10 21:40:00+09,1日11時20分00秒間
1833,20170809162500-19-3320200,高潮注意報,倉敷市,2017-08-09 16:25:00+09,2017-08-10 02:20:00+09,0日09時55分00秒間
1834,20170806073300-14-3320200,雷注意報,倉敷市,2017-08-06 07:33:00+09,2017-08-08 05:10:00+09,1日21時37分00秒間
1835,20170806073300-15-3320200,強風注意報,倉敷市,2017-08-06 07:33:00+09,2017-08-08 05:10:00+09,1日21時37分00秒間
1836,20170806073300-16-3320200,波浪注意報,倉敷市,2017-08-06 07:33:00+09,2017-08-08 05:10:00+09,1日21時37分00秒間
1837,20170807055300-10-3320200,大雨注意報,倉敷市,2017-08-07 05:53:00+09,2017-08-07 23:00:00+09,0日17時07分00秒間
1838,20170807180800-18-3320200,洪水注意報,倉敷市,2017-08-07 18:08:00+09,2017-08-07 21:05:00+09,0日02時57分00秒間
1839,20170807141300-04-3320200,洪水警報,倉敷市,2017-08-07 14:13:00+09,2017-08-07 18:08:00+09,0日03時55分00秒間
1840,20170807055300-18-3320200,洪水注意報,倉敷市,2017-08-07 05:53:00+09,2017-08-07 14:13:00+09,0日08時20分00秒間
1841,20170806161500-19-3320200,高潮注意報,倉敷市,2017-08-06 16:15:00+09,2017-08-07 04:20:00+09,0日12時05分00秒間
1842,20170805103200-14-3320200,雷注意報,倉敷市,2017-08-05 10:32:00+09,2017-08-05 20:30:00+09,0日09時58分00秒間
1843,20170804155500-14-3320200,雷注意報,倉敷市,2017-08-04 15:55:00+09,2017-08-04 20:10:00+09,0日04時15分00秒間
1844,20170730102700-14-3320200,雷注意報,倉敷市,2017-07-30 10:27:00+09,2017-08-01 21:35:00+09,2日11時08分00秒間
1845,20170728101500-14-3320200,雷注意報,倉敷市,2017-07-28 10:15:00+09,2017-07-30 04:20:00+09,1日18時05分00秒間
1846,20170729220100-18-3320200,洪水注意報,倉敷市,2017-07-29 22:01:00+09,2017-07-29 23:38:00+09,0日01時37分00秒間
1847,20170729082600-10-3320200,大雨注意報,倉敷市,2017-07-29 08:26:00+09,2017-07-29 10:40:00+09,0日02時14分00秒間
1848,20170729082600-18-3320200,洪水注意報,倉敷市,2017-07-29 08:26:00+09,2017-07-29 10:40:00+09,0日02時14分00秒間
1849,20170728152000-10-3320200,大雨注意報,倉敷市,2017-07-28 15:20:00+09,2017-07-28 18:03:00+09,0日02時43分00秒間
1850,20170727101000-14-3320200,雷注意報,倉敷市,2017-07-27 10:10:00+09,2017-07-27 22:10:00+09,0日12時00分00秒間
1851,20170725004500-14-3320200,雷注意報,倉敷市,2017-07-25 00:45:00+09,2017-07-26 21:27:00+09,1日20時42分00秒間
1852,20170726021000-04-3320200,洪水警報,倉敷市,2017-07-26 02:10:00+09,2017-07-26 04:10:00+09,0日02時00分00秒間
1853,20170726010800-10-3320200,大雨注意報,倉敷市,2017-07-26 01:08:00+09,2017-07-26 04:10:00+09,0日03時02分00秒間
1854,20170726010800-18-3320200,洪水注意報,倉敷市,2017-07-26 01:08:00+09,2017-07-26 02:10:00+09,0日01時02分00秒間
1855,20170725142700-19-3320200,高潮注意報,倉敷市,2017-07-25 14:27:00+09,2017-07-26 02:10:00+09,0日11時43分00秒間
1856,20170725154800-18-3320200,洪水注意報,倉敷市,2017-07-25 15:48:00+09,2017-07-25 19:06:00+09,0日03時18分00秒間
1857,20170724151500-19-3320200,高潮注意報,倉敷市,2017-07-24 15:15:00+09,2017-07-25 02:00:00+09,0日10時45分00秒間
1858,20170723102000-14-3320200,雷注意報,倉敷市,2017-07-23 10:20:00+09,2017-07-24 21:30:00+09,1日11時10分00秒間
1859,20170723161000-19-3320200,高潮注意報,倉敷市,2017-07-23 16:10:00+09,2017-07-24 01:23:00+09,0日09時13分00秒間
1860,20170722153000-19-3320200,高潮注意報,倉敷市,2017-07-22 15:30:00+09,2017-07-23 00:45:00+09,0日09時15分00秒間
1861,20170722101000-14-3320200,雷注意報,倉敷市,2017-07-22 10:10:00+09,2017-07-22 23:20:00+09,0日13時10分00秒間
1862,20170721152500-19-3320200,高潮注意報,倉敷市,2017-07-21 15:25:00+09,2017-07-21 23:05:00+09,0日07時40分00秒間
1863,20170719094500-14-3320200,雷注意報,倉敷市,2017-07-19 09:45:00+09,2017-07-19 19:55:00+09,0日10時10分00秒間
1864,20170716102500-14-3320200,雷注意報,倉敷市,2017-07-16 10:25:00+09,2017-07-18 21:07:00+09,2日10時42分00秒間
1865,20170715102800-14-3320200,雷注意報,倉敷市,2017-07-15 10:28:00+09,2017-07-15 20:08:00+09,0日09時40分00秒間
1866,20170711102000-14-3320200,雷注意報,倉敷市,2017-07-11 10:20:00+09,2017-07-12 20:50:00+09,1日10時30分00秒間
1867,20170708044000-14-3320200,雷注意報,倉敷市,2017-07-08 04:40:00+09,2017-07-10 20:35:00+09,2日15時55分00秒間
1868,20170709184200-10-3320200,大雨注意報,倉敷市,2017-07-09 18:42:00+09,2017-07-09 22:30:00+09,0日03時48分00秒間
1869,20170709132800-18-3320200,洪水注意報,倉敷市,2017-07-09 13:28:00+09,2017-07-09 18:42:00+09,0日05時14分00秒間
1870,20170709125800-03-3320200,大雨警報,倉敷市,2017-07-09 12:58:00+09,2017-07-09 18:42:00+09,0日05時44分00秒間
1871,20170709115000-10-3320200,大雨注意報,倉敷市,2017-07-09 11:50:00+09,2017-07-09 12:58:00+09,0日01時08分00秒間
1872,20170706102700-14-3320200,雷注意報,倉敷市,2017-07-06 10:27:00+09,2017-07-07 20:50:00+09,1日10時23分00秒間
1873,20170707045500-10-3320200,大雨注意報,倉敷市,2017-07-07 04:55:00+09,2017-07-07 10:25:00+09,0日05時30分00秒間
1874,20170707045500-18-3320200,洪水注意報,倉敷市,2017-07-07 04:55:00+09,2017-07-07 10:25:00+09,0日05時30分00秒間
1875,20170706155100-10-3320200,大雨注意報,倉敷市,2017-07-06 15:51:00+09,2017-07-06 20:30:00+09,0日04時39分00秒間
1876,20170706155100-18-3320200,洪水注意報,倉敷市,2017-07-06 15:51:00+09,2017-07-06 20:30:00+09,0日04時39分00秒間
1877,20170703102100-14-3320200,雷注意報,倉敷市,2017-07-03 10:21:00+09,2017-07-05 20:10:00+09,2日09時49分00秒間
1878,20170705122000-10-3320200,大雨注意報,倉敷市,2017-07-05 12:20:00+09,2017-07-05 15:11:00+09,0日02時51分00秒間
1879,20170705100600-03-3320200,大雨警報,倉敷市,2017-07-05 10:06:00+09,2017-07-05 12:20:00+09,0日02時14分00秒間
1880,20170705035900-18-3320200,洪水注意報,倉敷市,2017-07-05 03:59:00+09,2017-07-05 12:20:00+09,0日08時21分00秒間
1881,20170705035900-10-3320200,大雨注意報,倉敷市,2017-07-05 03:59:00+09,2017-07-05 10:06:00+09,0日06時07分00秒間
1882,20170704043500-15-3320200,強風注意報,倉敷市,2017-07-04 04:35:00+09,2017-07-04 20:03:00+09,0日15時28分00秒間
1883,20170704043500-16-3320200,波浪注意報,倉敷市,2017-07-04 04:35:00+09,2017-07-04 20:03:00+09,0日15時28分00秒間
1884,20170704131500-10-3320200,大雨注意報,倉敷市,2017-07-04 13:15:00+09,2017-07-04 16:12:00+09,0日02時57分00秒間
1885,20170704131500-18-3320200,洪水注意報,倉敷市,2017-07-04 13:15:00+09,2017-07-04 16:12:00+09,0日02時57分00秒間
1886,20170702101100-14-3320200,雷注意報,倉敷市,2017-07-02 10:11:00+09,2017-07-02 22:55:00+09,0日12時44分00秒間
1887,20170629190700-14-3320200,雷注意報,倉敷市,2017-06-29 19:07:00+09,2017-07-01 20:55:00+09,2日01時48分00秒間
1888,20170629223600-10-3320200,大雨注意報,倉敷市,2017-06-29 22:36:00+09,2017-07-01 03:40:00+09,1日05時04分00秒間
1889,20170629223600-18-3320200,洪水注意報,倉敷市,2017-06-29 22:36:00+09,2017-06-30 08:13:00+09,0日09時37分00秒間
1890,20170625154000-19-3320200,高潮注意報,倉敷市,2017-06-25 15:40:00+09,2017-06-26 02:03:00+09,0日10時23分00秒間
1891,20170624154400-14-3320200,雷注意報,倉敷市,2017-06-24 15:44:00+09,2017-06-25 18:43:00+09,1日02時59分00秒間
1892,20170624154400-19-3320200,高潮注意報,倉敷市,2017-06-24 15:44:00+09,2017-06-25 02:15:00+09,0日10時31分00秒間
1893,20170623161500-19-3320200,高潮注意報,倉敷市,2017-06-23 16:15:00+09,2017-06-24 01:46:00+09,0日09時31分00秒間
1894,20170620161200-14-3320200,雷注意報,倉敷市,2017-06-20 16:12:00+09,2017-06-21 04:23:00+09,0日12時11分00秒間
1895,20170613041500-21-3320200,乾燥注意報,倉敷市,2017-06-13 04:15:00+09,2017-06-20 16:12:00+09,7日11時57分00秒間
1896,20170603041500-21-3320200,乾燥注意報,倉敷市,2017-06-03 04:15:00+09,2017-06-06 16:15:00+09,3日12時00分00秒間
1897,20170601102000-14-3320200,雷注意報,倉敷市,2017-06-01 10:20:00+09,2017-06-02 05:20:00+09,0日19時00分00秒間
1898,20170601211100-10-3320200,大雨注意報,倉敷市,2017-06-01 21:11:00+09,2017-06-01 23:18:00+09,0日02時07分00秒間
1899,20170601211100-18-3320200,洪水注意報,倉敷市,2017-06-01 21:11:00+09,2017-06-01 23:18:00+09,0日02時07分00秒間
1900,20170531101000-14-3320200,雷注意報,倉敷市,2017-05-31 10:10:00+09,2017-05-31 22:30:00+09,0日12時20分00秒間
