0,1,2,3,4,5,6
301,20230814101400-16-3320200,波浪注意報,倉敷市,2023-08-14 10:14:00+09,2023-08-15 04:13:00+09,0日17時59分00秒間
302,20230813100500-14-3320200,雷注意報,倉敷市,2023-08-13 10:05:00+09,2023-08-13 20:35:00+09,0日10時30分00秒間
303,20230812100500-14-3320200,雷注意報,倉敷市,2023-08-12 10:05:00+09,2023-08-12 21:15:00+09,0日11時10分00秒間
304,20230811150200-14-3320200,雷注意報,倉敷市,2023-08-11 15:02:00+09,2023-08-11 20:06:00+09,0日05時04分00秒間
305,20230811151700-10-3320200,大雨注意報,倉敷市,2023-08-11 15:17:00+09,2023-08-11 17:09:00+09,0日01時52分00秒間
306,20230811151700-18-3320200,洪水注意報,倉敷市,2023-08-11 15:17:00+09,2023-08-11 17:09:00+09,0日01時52分00秒間
307,20230808102200-15-3320200,強風注意報,倉敷市,2023-08-08 10:22:00+09,2023-08-11 04:04:00+09,2日17時42分00秒間
308,20230808102200-16-3320200,波浪注意報,倉敷市,2023-08-08 10:22:00+09,2023-08-11 04:04:00+09,2日17時42分00秒間
309,20230808102200-14-3320200,雷注意報,倉敷市,2023-08-08 10:22:00+09,2023-08-10 16:01:00+09,2日05時39分00秒間
310,20230806101100-14-3320200,雷注意報,倉敷市,2023-08-06 10:11:00+09,2023-08-07 20:53:00+09,1日10時42分00秒間
311,20230807072900-15-3320200,強風注意報,倉敷市,2023-08-07 07:29:00+09,2023-08-07 17:53:00+09,0日10時24分00秒間
312,20230807072900-16-3320200,波浪注意報,倉敷市,2023-08-07 07:29:00+09,2023-08-07 17:53:00+09,0日10時24分00秒間
313,20230805160900-19-3320200,高潮注意報,倉敷市,2023-08-05 16:09:00+09,2023-08-06 04:03:00+09,0日11時54分00秒間
314,20230805101500-14-3320200,雷注意報,倉敷市,2023-08-05 10:15:00+09,2023-08-05 21:10:00+09,0日10時55分00秒間
315,20230804160800-19-3320200,高潮注意報,倉敷市,2023-08-04 16:08:00+09,2023-08-05 03:15:00+09,0日11時07分00秒間
316,20230804101400-14-3320200,雷注意報,倉敷市,2023-08-04 10:14:00+09,2023-08-04 20:30:00+09,0日10時16分00秒間
317,20230803153100-19-3320200,高潮注意報,倉敷市,2023-08-03 15:31:00+09,2023-08-04 02:50:00+09,0日11時19分00秒間
318,20230803100300-14-3320200,雷注意報,倉敷市,2023-08-03 10:03:00+09,2023-08-03 20:46:00+09,0日10時43分00秒間
319,20230802160100-19-3320200,高潮注意報,倉敷市,2023-08-02 16:01:00+09,2023-08-03 02:33:00+09,0日10時32分00秒間
320,20230802100900-14-3320200,雷注意報,倉敷市,2023-08-02 10:09:00+09,2023-08-02 21:09:00+09,0日11時00分00秒間
321,20230801155100-19-3320200,高潮注意報,倉敷市,2023-08-01 15:51:00+09,2023-08-02 02:02:00+09,0日10時11分00秒間
322,20230801101200-14-3320200,雷注意報,倉敷市,2023-08-01 10:12:00+09,2023-08-01 20:03:00+09,0日09時51分00秒間
323,20230730100900-14-3320200,雷注意報,倉敷市,2023-07-30 10:09:00+09,2023-07-30 21:15:00+09,0日11時06分00秒間
324,20230728100300-14-3320200,雷注意報,倉敷市,2023-07-28 10:03:00+09,2023-07-28 23:07:00+09,0日13時04分00秒間
325,20230726213700-14-3320200,雷注意報,倉敷市,2023-07-26 21:37:00+09,2023-07-27 21:33:00+09,0日23時56分00秒間
