0,1,2,3,4,5,6
2019,20161119214000-20-3320200,濃霧注意報,倉敷市,2016-11-19 21:40:00+09,2016-11-20 10:10:00+09,0日12時30分00秒間
2020,20161118212400-14-3320200,雷注意報,倉敷市,2016-11-18 21:24:00+09,2016-11-19 15:44:00+09,0日18時20分00秒間
2021,20161117082300-19-3320200,高潮注意報,倉敷市,2016-11-17 08:23:00+09,2016-11-17 14:28:00+09,0日06時05分00秒間
2022,20161116210600-20-3320200,濃霧注意報,倉敷市,2016-11-16 21:06:00+09,2016-11-17 08:23:00+09,0日11時17分00秒間
2023,20161116074900-19-3320200,高潮注意報,倉敷市,2016-11-16 07:49:00+09,2016-11-16 13:48:00+09,0日05時59分00秒間
2024,20161115042600-19-3320200,高潮注意報,倉敷市,2016-11-15 04:26:00+09,2016-11-15 13:15:00+09,0日08時49分00秒間
2025,20161114161500-14-3320200,雷注意報,倉敷市,2016-11-14 16:15:00+09,2016-11-15 04:26:00+09,0日12時11分00秒間
2026,20161114090700-19-3320200,高潮注意報,倉敷市,2016-11-14 09:07:00+09,2016-11-14 12:05:00+09,0日02時58分00秒間
2027,20161104221000-20-3320200,濃霧注意報,倉敷市,2016-11-04 22:10:00+09,2016-11-05 10:15:00+09,0日12時05分00秒間
2028,20161030221700-20-3320200,濃霧注意報,倉敷市,2016-10-30 22:17:00+09,2016-10-31 09:55:00+09,0日11時38分00秒間
2029,20161020095500-19-3320200,高潮注意報,倉敷市,2016-10-20 09:55:00+09,2016-10-20 15:55:00+09,0日06時00分00秒間
2030,20161020025000-20-3320200,濃霧注意報,倉敷市,2016-10-20 02:50:00+09,2016-10-20 09:55:00+09,0日07時05分00秒間
2031,20161019080000-19-3320200,高潮注意報,倉敷市,2016-10-19 08:00:00+09,2016-10-19 15:03:00+09,0日07時03分00秒間
2032,20161018042000-19-3320200,高潮注意報,倉敷市,2016-10-18 04:20:00+09,2016-10-18 14:30:00+09,0日10時10分00秒間
2033,20161017053000-19-3320200,高潮注意報,倉敷市,2016-10-17 05:30:00+09,2016-10-17 13:27:00+09,0日07時57分00秒間
2034,20161016162700-14-3320200,雷注意報,倉敷市,2016-10-16 16:27:00+09,2016-10-17 05:30:00+09,0日13時03分00秒間
2035,20161016162700-19-3320200,高潮注意報,倉敷市,2016-10-16 16:27:00+09,2016-10-17 01:20:00+09,0日08時53分00秒間
2036,20161016040800-19-3320200,高潮注意報,倉敷市,2016-10-16 04:08:00+09,2016-10-16 11:55:00+09,0日07時47分00秒間
2037,20161008042500-14-3320200,雷注意報,倉敷市,2016-10-08 04:25:00+09,2016-10-09 04:00:00+09,0日23時35分00秒間
2038,20161005042000-14-3320200,雷注意報,倉敷市,2016-10-05 04:20:00+09,2016-10-05 22:30:00+09,0日18時10分00秒間
2039,20161005042000-15-3320200,強風注意報,倉敷市,2016-10-05 04:20:00+09,2016-10-05 22:30:00+09,0日18時10分00秒間
2040,20161005042000-16-3320200,波浪注意報,倉敷市,2016-10-05 04:20:00+09,2016-10-05 22:30:00+09,0日18時10分00秒間
2041,20161005042000-19-3320200,高潮注意報,倉敷市,2016-10-05 04:20:00+09,2016-10-05 16:05:00+09,0日11時45分00秒間
2042,20161003181500-14-3320200,雷注意報,倉敷市,2016-10-03 18:15:00+09,2016-10-03 19:47:00+09,0日01時32分00秒間
2043,20161002095000-14-3320200,雷注意報,倉敷市,2016-10-02 09:50:00+09,2016-10-02 22:40:00+09,0日12時50分00秒間
2044,20160927100900-14-3320200,雷注意報,倉敷市,2016-09-27 10:09:00+09,2016-09-29 04:26:00+09,1日18時17分00秒間
2045,20160927161600-19-3320200,高潮注意報,倉敷市,2016-09-27 16:16:00+09,2016-09-27 22:38:00+09,0日06時22分00秒間
2046,20160926063000-10-3320200,大雨注意報,倉敷市,2016-09-26 06:30:00+09,2016-09-26 16:23:00+09,0日09時53分00秒間
2047,20160925101000-14-3320200,雷注意報,倉敷市,2016-09-25 10:10:00+09,2016-09-26 16:23:00+09,1日06時13分00秒間
2048,20160926090500-18-3320200,洪水注意報,倉敷市,2016-09-26 09:05:00+09,2016-09-26 11:33:00+09,0日02時28分00秒間
2049,20160924052300-20-3320200,濃霧注意報,倉敷市,2016-09-24 05:23:00+09,2016-09-24 09:22:00+09,0日03時59分00秒間
2050,20160920051700-15-3320200,強風注意報,倉敷市,2016-09-20 05:17:00+09,2016-09-20 22:09:00+09,0日16時52分00秒間
2051,20160920051700-16-3320200,波浪注意報,倉敷市,2016-09-20 05:17:00+09,2016-09-20 22:09:00+09,0日16時52分00秒間
2052,20160920173500-10-3320200,大雨注意報,倉敷市,2016-09-20 17:35:00+09,2016-09-20 19:04:00+09,0日01時29分00秒間
2053,20160920144500-18-3320200,洪水注意報,倉敷市,2016-09-20 14:45:00+09,2016-09-20 17:35:00+09,0日02時50分00秒間
2054,20160920083600-03-3320200,大雨警報,倉敷市,2016-09-20 08:36:00+09,2016-09-20 17:35:00+09,0日08時59分00秒間
2055,20160920083600-04-3320200,洪水警報,倉敷市,2016-09-20 08:36:00+09,2016-09-20 14:45:00+09,0日06時09分00秒間
2056,20160920051700-19-3320200,高潮注意報,倉敷市,2016-09-20 05:17:00+09,2016-09-20 14:45:00+09,0日09時28分00秒間
2057,20160919160400-14-3320200,雷注意報,倉敷市,2016-09-19 16:04:00+09,2016-09-20 14:45:00+09,0日22時41分00秒間
2058,20160920051700-18-3320200,洪水注意報,倉敷市,2016-09-20 05:17:00+09,2016-09-20 08:36:00+09,0日03時19分00秒間
2059,20160919160400-10-3320200,大雨注意報,倉敷市,2016-09-19 16:04:00+09,2016-09-20 08:36:00+09,0日16時32分00秒間
2060,20160919040800-19-3320200,高潮注意報,倉敷市,2016-09-19 04:08:00+09,2016-09-19 13:43:00+09,0日09時35分00秒間
2061,20160917101600-14-3320200,雷注意報,倉敷市,2016-09-17 10:16:00+09,2016-09-19 04:08:00+09,1日17時52分00秒間
2062,20160918161500-19-3320200,高潮注意報,倉敷市,2016-09-18 16:15:00+09,2016-09-19 02:05:00+09,0日09時50分00秒間
2063,20160918101900-10-3320200,大雨注意報,倉敷市,2016-09-18 10:19:00+09,2016-09-18 23:04:00+09,0日12時45分00秒間
2064,20160918022600-10-3320200,大雨注意報,倉敷市,2016-09-18 02:26:00+09,2016-09-18 04:40:00+09,0日02時14分00秒間
2065,20160918022600-18-3320200,洪水注意報,倉敷市,2016-09-18 02:26:00+09,2016-09-18 04:40:00+09,0日02時14分00秒間
2066,20160917160700-19-3320200,高潮注意報,倉敷市,2016-09-17 16:07:00+09,2016-09-18 02:26:00+09,0日10時19分00秒間
2067,20160912101000-14-3320200,雷注意報,倉敷市,2016-09-12 10:10:00+09,2016-09-13 15:55:00+09,1日05時45分00秒間
2068,20160913065900-10-3320200,大雨注意報,倉敷市,2016-09-13 06:59:00+09,2016-09-13 08:57:00+09,0日01時58分00秒間
2069,20160913065900-18-3320200,洪水注意報,倉敷市,2016-09-13 06:59:00+09,2016-09-13 08:57:00+09,0日01時58分00秒間
2070,20160906102800-14-3320200,雷注意報,倉敷市,2016-09-06 10:28:00+09,2016-09-08 10:34:00+09,2日00時06分00秒間
2071,20160908013900-10-3320200,大雨注意報,倉敷市,2016-09-08 01:39:00+09,2016-09-08 07:51:00+09,0日06時12分00秒間
2072,20160908013900-18-3320200,洪水注意報,倉敷市,2016-09-08 01:39:00+09,2016-09-08 07:51:00+09,0日06時12分00秒間
2073,20160904042200-14-3320200,雷注意報,倉敷市,2016-09-04 04:22:00+09,2016-09-06 01:17:00+09,1日20時55分00秒間
2074,20160901162000-19-3320200,高潮注意報,倉敷市,2016-09-01 16:20:00+09,2016-09-02 00:50:00+09,0日08時30分00秒間
2075,20160831160600-19-3320200,高潮注意報,倉敷市,2016-08-31 16:06:00+09,2016-09-01 01:14:00+09,0日09時08分00秒間
2076,20160831043300-15-3320200,強風注意報,倉敷市,2016-08-31 04:33:00+09,2016-08-31 16:06:00+09,0日11時33分00秒間
2077,20160831043300-16-3320200,波浪注意報,倉敷市,2016-08-31 04:33:00+09,2016-08-31 16:06:00+09,0日11時33分00秒間
2078,20160830161000-19-3320200,高潮注意報,倉敷市,2016-08-30 16:10:00+09,2016-08-31 00:43:00+09,0日08時33分00秒間
2079,20160829152400-19-3320200,高潮注意報,倉敷市,2016-08-29 15:24:00+09,2016-08-29 23:15:00+09,0日07時51分00秒間
2080,20160828231000-14-3320200,雷注意報,倉敷市,2016-08-28 23:10:00+09,2016-08-29 21:05:00+09,0日21時55分00秒間
2081,20160828231000-10-3320200,大雨注意報,倉敷市,2016-08-28 23:10:00+09,2016-08-29 15:24:00+09,0日16時14分00秒間
2082,20160828231000-18-3320200,洪水注意報,倉敷市,2016-08-28 23:10:00+09,2016-08-29 06:51:00+09,0日07時41分00秒間
2083,20160828162600-19-3320200,高潮注意報,倉敷市,2016-08-28 16:26:00+09,2016-08-28 23:10:00+09,0日06時44分00秒間
2084,20160826134000-10-3320200,大雨注意報,倉敷市,2016-08-26 13:40:00+09,2016-08-26 20:07:00+09,0日06時27分00秒間
2085,20160826134000-18-3320200,洪水注意報,倉敷市,2016-08-26 13:40:00+09,2016-08-26 20:07:00+09,0日06時27分00秒間
2086,20160826093700-14-3320200,雷注意報,倉敷市,2016-08-26 09:37:00+09,2016-08-26 20:07:00+09,0日10時30分00秒間
2087,20160826093700-10-3320200,大雨注意報,倉敷市,2016-08-26 09:37:00+09,2016-08-26 10:47:00+09,0日01時10分00秒間
2088,20160826093700-18-3320200,洪水注意報,倉敷市,2016-08-26 09:37:00+09,2016-08-26 10:47:00+09,0日01時10分00秒間
2089,20160825100900-14-3320200,雷注意報,倉敷市,2016-08-25 10:09:00+09,2016-08-25 20:09:00+09,0日10時00分00秒間
2090,20160825143800-10-3320200,大雨注意報,倉敷市,2016-08-25 14:38:00+09,2016-08-25 16:16:00+09,0日01時38分00秒間
2091,20160825143800-18-3320200,洪水注意報,倉敷市,2016-08-25 14:38:00+09,2016-08-25 16:16:00+09,0日01時38分00秒間
2092,20160824100700-14-3320200,雷注意報,倉敷市,2016-08-24 10:07:00+09,2016-08-24 21:07:00+09,0日11時00分00秒間
2093,20160822125900-10-3320200,大雨注意報,倉敷市,2016-08-22 12:59:00+09,2016-08-22 17:30:00+09,0日04時31分00秒間
2094,20160822125900-18-3320200,洪水注意報,倉敷市,2016-08-22 12:59:00+09,2016-08-22 17:30:00+09,0日04時31分00秒間
2095,20160822102400-14-3320200,雷注意報,倉敷市,2016-08-22 10:24:00+09,2016-08-22 17:30:00+09,0日07時06分00秒間
2096,20160821155000-19-3320200,高潮注意報,倉敷市,2016-08-21 15:50:00+09,2016-08-22 02:50:00+09,0日11時00分00秒間
2097,20160820161000-19-3320200,高潮注意報,倉敷市,2016-08-20 16:10:00+09,2016-08-21 01:59:00+09,0日09時49分00秒間
2098,20160819162400-19-3320200,高潮注意報,倉敷市,2016-08-19 16:24:00+09,2016-08-20 01:30:00+09,0日09時06分00秒間
2099,20160816163000-19-3320200,高潮注意報,倉敷市,2016-08-16 16:30:00+09,2016-08-16 23:01:00+09,0日06時31分00秒間
2100,20160816105500-10-3320200,大雨注意報,倉敷市,2016-08-16 10:55:00+09,2016-08-16 23:01:00+09,0日12時06分00秒間
