0,1,2,3,4,5,6
1601,20180729101800-10-3320200,大雨注意報,倉敷市,2018-07-29 10:18:00+09,2018-07-29 13:03:00+09,0日02時45分00秒間
1602,20180728233500-18-3320200,洪水注意報,倉敷市,2018-07-28 23:35:00+09,2018-07-29 13:03:00+09,0日13時28分00秒間
1603,20180728153100-19-3320200,高潮注意報,倉敷市,2018-07-28 15:31:00+09,2018-07-29 13:03:00+09,0日21時32分00秒間
1604,20180729021600-03-3320200,大雨警報,倉敷市,2018-07-29 02:16:00+09,2018-07-29 10:18:00+09,0日08時02分00秒間
1605,20180728212800-05-3320200,暴風警報,倉敷市,2018-07-28 21:28:00+09,2018-07-29 10:18:00+09,0日12時50分00秒間
1606,20180728212800-07-3320200,波浪警報,倉敷市,2018-07-28 21:28:00+09,2018-07-29 10:18:00+09,0日12時50分00秒間
1607,20180728212800-10-3320200,大雨注意報,倉敷市,2018-07-28 21:28:00+09,2018-07-29 02:16:00+09,0日04時48分00秒間
1608,20180728153100-15-3320200,強風注意報,倉敷市,2018-07-28 15:31:00+09,2018-07-28 21:28:00+09,0日05時57分00秒間
1609,20180728153100-16-3320200,波浪注意報,倉敷市,2018-07-28 15:31:00+09,2018-07-28 21:28:00+09,0日05時57分00秒間
1610,20180727101500-14-3320200,雷注意報,倉敷市,2018-07-27 10:15:00+09,2018-07-27 20:30:00+09,0日10時15分00秒間
1611,20180726091500-14-3320200,雷注意報,倉敷市,2018-07-26 09:15:00+09,2018-07-26 20:27:00+09,0日11時12分00秒間
1612,20180723101000-14-3320200,雷注意報,倉敷市,2018-07-23 10:10:00+09,2018-07-23 20:11:00+09,0日10時01分00秒間
1613,20180722143900-14-3320200,雷注意報,倉敷市,2018-07-22 14:39:00+09,2018-07-22 20:40:00+09,0日06時01分00秒間
1614,20180721080000-14-3320200,雷注意報,倉敷市,2018-07-21 08:00:00+09,2018-07-21 20:40:00+09,0日12時40分00秒間
1615,20180719080600-14-3320200,雷注意報,倉敷市,2018-07-19 08:06:00+09,2018-07-19 20:20:00+09,0日12時14分00秒間
1616,20180719040500-20-3320200,濃霧注意報,倉敷市,2018-07-19 04:05:00+09,2018-07-19 08:06:00+09,0日04時01分00秒間
1617,20180718102300-14-3320200,雷注意報,倉敷市,2018-07-18 10:23:00+09,2018-07-18 20:10:00+09,0日09時47分00秒間
1618,20180717101000-14-3320200,雷注意報,倉敷市,2018-07-17 10:10:00+09,2018-07-17 20:10:00+09,0日10時00分00秒間
1619,20180716080500-14-3320200,雷注意報,倉敷市,2018-07-16 08:05:00+09,2018-07-16 20:30:00+09,0日12時25分00秒間
1620,20180715155500-19-3320200,高潮注意報,倉敷市,2018-07-15 15:55:00+09,2018-07-16 02:26:00+09,0日10時31分00秒間
1621,20180714151500-19-3320200,高潮注意報,倉敷市,2018-07-14 15:15:00+09,2018-07-15 02:28:00+09,0日11時13分00秒間
1622,20180714095000-14-3320200,雷注意報,倉敷市,2018-07-14 09:50:00+09,2018-07-14 20:43:00+09,0日10時53分00秒間
1623,20180713162100-19-3320200,高潮注意報,倉敷市,2018-07-13 16:21:00+09,2018-07-14 01:33:00+09,0日09時12分00秒間
1624,20180705194000-04-3320200,洪水警報,倉敷市,2018-07-05 19:40:00+09,2018-07-13 19:35:00+09,7日23時55分00秒間
1625,20180713102500-14-3320200,雷注意報,倉敷市,2018-07-13 10:25:00+09,2018-07-13 18:36:00+09,0日08時11分00秒間
1626,20180712042000-14-3320200,雷注意報,倉敷市,2018-07-12 04:20:00+09,2018-07-12 20:22:00+09,0日16時02分00秒間
1627,20180711042500-14-3320200,雷注意報,倉敷市,2018-07-11 04:25:00+09,2018-07-11 21:26:00+09,0日17時01分00秒間
1628,20180710171500-14-3320200,雷注意報,倉敷市,2018-07-10 17:15:00+09,2018-07-10 21:10:00+09,0日03時55分00秒間
1629,20180709110800-14-3320200,雷注意報,倉敷市,2018-07-09 11:08:00+09,2018-07-09 20:41:00+09,0日09時33分00秒間
1630,20180708224100-10-3320200,大雨注意報,倉敷市,2018-07-08 22:41:00+09,2018-07-09 04:25:00+09,0日05時44分00秒間
1631,20180707151000-03-3320200,大雨警報,倉敷市,2018-07-07 15:10:00+09,2018-07-08 22:41:00+09,1日07時31分00秒間
1632,20180704202600-14-3320200,雷注意報,倉敷市,2018-07-04 20:26:00+09,2018-07-08 22:41:00+09,4日02時15分00秒間
1633,20180706224000-33-3320200,大雨特別警報,倉敷市,2018-07-06 22:40:00+09,2018-07-07 15:10:00+09,0日16時30分00秒間
1634,20180705183000-03-3320200,大雨警報,倉敷市,2018-07-05 18:30:00+09,2018-07-06 22:40:00+09,1日04時10分00秒間
1635,20180705103300-18-3320200,洪水注意報,倉敷市,2018-07-05 10:33:00+09,2018-07-05 19:40:00+09,0日09時07分00秒間
1636,20180705103300-10-3320200,大雨注意報,倉敷市,2018-07-05 10:33:00+09,2018-07-05 18:30:00+09,0日07時57分00秒間
1637,20180703041500-14-3320200,雷注意報,倉敷市,2018-07-03 04:15:00+09,2018-07-04 16:25:00+09,1日12時10分00秒間
1638,20180703041500-15-3320200,強風注意報,倉敷市,2018-07-03 04:15:00+09,2018-07-04 10:45:00+09,1日06時30分00秒間
1639,20180703041500-16-3320200,波浪注意報,倉敷市,2018-07-03 04:15:00+09,2018-07-04 10:45:00+09,1日06時30分00秒間
1640,20180703163300-19-3320200,高潮注意報,倉敷市,2018-07-03 16:33:00+09,2018-07-04 04:31:00+09,0日11時58分00秒間
1641,20180701230500-14-3320200,雷注意報,倉敷市,2018-07-01 23:05:00+09,2018-07-02 21:20:00+09,0日22時15分00秒間
1642,20180701103900-15-3320200,強風注意報,倉敷市,2018-07-01 10:39:00+09,2018-07-01 19:46:00+09,0日09時07分00秒間
1643,20180701103900-16-3320200,波浪注意報,倉敷市,2018-07-01 10:39:00+09,2018-07-01 19:46:00+09,0日09時07分00秒間
1644,20180701041500-14-3320200,雷注意報,倉敷市,2018-07-01 04:15:00+09,2018-07-01 19:46:00+09,0日15時31分00秒間
1645,20180627102500-14-3320200,雷注意報,倉敷市,2018-06-27 10:25:00+09,2018-06-30 21:10:00+09,3日10時45分00秒間
1646,20180630164600-18-3320200,洪水注意報,倉敷市,2018-06-30 16:46:00+09,2018-06-30 18:30:00+09,0日01時44分00秒間
1647,20180629124600-10-3320200,大雨注意報,倉敷市,2018-06-29 12:46:00+09,2018-06-29 16:12:00+09,0日03時26分00秒間
1648,20180629124600-18-3320200,洪水注意報,倉敷市,2018-06-29 12:46:00+09,2018-06-29 16:12:00+09,0日03時26分00秒間
1649,20180626101500-14-3320200,雷注意報,倉敷市,2018-06-26 10:15:00+09,2018-06-26 21:30:00+09,0日11時15分00秒間
1650,20180620051600-10-3320200,大雨注意報,倉敷市,2018-06-20 05:16:00+09,2018-06-20 08:57:00+09,0日03時41分00秒間
1651,20180620051600-18-3320200,洪水注意報,倉敷市,2018-06-20 05:16:00+09,2018-06-20 08:57:00+09,0日03時41分00秒間
1652,20180619180800-14-3320200,雷注意報,倉敷市,2018-06-19 18:08:00+09,2018-06-20 08:57:00+09,0日14時49分00秒間
1653,20180618041000-14-3320200,雷注意報,倉敷市,2018-06-18 04:10:00+09,2018-06-18 21:18:00+09,0日17時08分00秒間
1654,20180615041000-14-3320200,雷注意報,倉敷市,2018-06-15 04:10:00+09,2018-06-15 20:15:00+09,0日16時05分00秒間
1655,20180611043100-14-3320200,雷注意報,倉敷市,2018-06-11 04:31:00+09,2018-06-12 09:55:00+09,1日05時24分00秒間
1656,20180608042200-14-3320200,雷注意報,倉敷市,2018-06-08 04:22:00+09,2018-06-09 03:40:00+09,0日23時18分00秒間
1657,20180530181000-14-3320200,雷注意報,倉敷市,2018-05-30 18:10:00+09,2018-05-31 21:20:00+09,1日03時10分00秒間
1658,20180525035000-21-3320200,乾燥注意報,倉敷市,2018-05-25 03:50:00+09,2018-05-27 20:42:00+09,2日16時52分00秒間
1659,20180522095500-21-3320200,乾燥注意報,倉敷市,2018-05-22 09:55:00+09,2018-05-22 22:24:00+09,0日12時29分00秒間
1660,20180518211500-18-3320200,洪水注意報,倉敷市,2018-05-18 21:15:00+09,2018-05-18 23:35:00+09,0日02時20分00秒間
1661,20180518043000-14-3320200,雷注意報,倉敷市,2018-05-18 04:30:00+09,2018-05-18 23:35:00+09,0日19時05分00秒間
1662,20180518211500-10-3320200,大雨注意報,倉敷市,2018-05-18 21:15:00+09,2018-05-18 23:06:00+09,0日01時51分00秒間
1663,20180517042500-14-3320200,雷注意報,倉敷市,2018-05-17 04:25:00+09,2018-05-17 19:12:00+09,0日14時47分00秒間
1664,20180510100500-24-3320200,霜注意報,倉敷市,2018-05-10 10:05:00+09,2018-05-11 07:40:00+09,0日21時35分00秒間
1665,20180507043300-14-3320200,雷注意報,倉敷市,2018-05-07 04:33:00+09,2018-05-07 18:01:00+09,0日13時28分00秒間
1666,20180505035000-21-3320200,乾燥注意報,倉敷市,2018-05-05 03:50:00+09,2018-05-06 12:38:00+09,1日08時48分00秒間
