1,2,3,4,5,6
20160808163600-10-3320200,大雨注意報,倉敷市,2016-08-08 16:36:00+09,2016-08-08 19:10:00+09,0日02時34分00秒間
20160815114700-10-3320200,大雨注意報,倉敷市,2016-08-15 11:47:00+09,2016-08-15 16:54:00+09,0日05時07分00秒間
20160815183500-10-3320200,大雨注意報,倉敷市,2016-08-15 18:35:00+09,2016-08-15 20:15:00+09,0日01時40分00秒間
20160816105500-10-3320200,大雨注意報,倉敷市,2016-08-16 10:55:00+09,2016-08-16 23:01:00+09,0日12時06分00秒間
20160822125900-10-3320200,大雨注意報,倉敷市,2016-08-22 12:59:00+09,2016-08-22 17:30:00+09,0日04時31分00秒間
20160825143800-10-3320200,大雨注意報,倉敷市,2016-08-25 14:38:00+09,2016-08-25 16:16:00+09,0日01時38分00秒間
20160826093700-10-3320200,大雨注意報,倉敷市,2016-08-26 09:37:00+09,2016-08-26 10:47:00+09,0日01時10分00秒間
20160826134000-10-3320200,大雨注意報,倉敷市,2016-08-26 13:40:00+09,2016-08-26 20:07:00+09,0日06時27分00秒間
20160828231000-10-3320200,大雨注意報,倉敷市,2016-08-28 23:10:00+09,2016-08-29 15:24:00+09,0日16時14分00秒間
20160908013900-10-3320200,大雨注意報,倉敷市,2016-09-08 01:39:00+09,2016-09-08 07:51:00+09,0日06時12分00秒間
20160913065900-10-3320200,大雨注意報,倉敷市,2016-09-13 06:59:00+09,2016-09-13 08:57:00+09,0日01時58分00秒間
20160918022600-10-3320200,大雨注意報,倉敷市,2016-09-18 02:26:00+09,2016-09-18 04:40:00+09,0日02時14分00秒間
20160918101900-10-3320200,大雨注意報,倉敷市,2016-09-18 10:19:00+09,2016-09-18 23:04:00+09,0日12時45分00秒間
20160919160400-10-3320200,大雨注意報,倉敷市,2016-09-19 16:04:00+09,2016-09-20 08:36:00+09,0日16時32分00秒間
20160920173500-10-3320200,大雨注意報,倉敷市,2016-09-20 17:35:00+09,2016-09-20 19:04:00+09,0日01時29分00秒間
20160926063000-10-3320200,大雨注意報,倉敷市,2016-09-26 06:30:00+09,2016-09-26 16:23:00+09,0日09時53分00秒間
20170601211100-10-3320200,大雨注意報,倉敷市,2017-06-01 21:11:00+09,2017-06-01 23:18:00+09,0日02時07分00秒間
20170629223600-10-3320200,大雨注意報,倉敷市,2017-06-29 22:36:00+09,2017-07-01 03:40:00+09,1日05時04分00秒間
20170704131500-10-3320200,大雨注意報,倉敷市,2017-07-04 13:15:00+09,2017-07-04 16:12:00+09,0日02時57分00秒間
20170705035900-10-3320200,大雨注意報,倉敷市,2017-07-05 03:59:00+09,2017-07-05 10:06:00+09,0日06時07分00秒間
20170705122000-10-3320200,大雨注意報,倉敷市,2017-07-05 12:20:00+09,2017-07-05 15:11:00+09,0日02時51分00秒間
20170706155100-10-3320200,大雨注意報,倉敷市,2017-07-06 15:51:00+09,2017-07-06 20:30:00+09,0日04時39分00秒間
20170707045500-10-3320200,大雨注意報,倉敷市,2017-07-07 04:55:00+09,2017-07-07 10:25:00+09,0日05時30分00秒間
20170709115000-10-3320200,大雨注意報,倉敷市,2017-07-09 11:50:00+09,2017-07-09 12:58:00+09,0日01時08分00秒間
20170709184200-10-3320200,大雨注意報,倉敷市,2017-07-09 18:42:00+09,2017-07-09 22:30:00+09,0日03時48分00秒間
20170726010800-10-3320200,大雨注意報,倉敷市,2017-07-26 01:08:00+09,2017-07-26 04:10:00+09,0日03時02分00秒間
20170728152000-10-3320200,大雨注意報,倉敷市,2017-07-28 15:20:00+09,2017-07-28 18:03:00+09,0日02時43分00秒間
20170729082600-10-3320200,大雨注意報,倉敷市,2017-07-29 08:26:00+09,2017-07-29 10:40:00+09,0日02時14分00秒間
20170807055300-10-3320200,大雨注意報,倉敷市,2017-08-07 05:53:00+09,2017-08-07 23:00:00+09,0日17時07分00秒間
20170817034000-10-3320200,大雨注意報,倉敷市,2017-08-17 03:40:00+09,2017-08-17 05:29:00+09,0日01時49分00秒間
20170818193200-10-3320200,大雨注意報,倉敷市,2017-08-18 19:32:00+09,2017-08-18 22:15:00+09,0日02時43分00秒間
20170907101500-10-3320200,大雨注意報,倉敷市,2017-09-07 10:15:00+09,2017-09-07 18:05:00+09,0日07時50分00秒間
20170912024000-10-3320200,大雨注意報,倉敷市,2017-09-12 02:40:00+09,2017-09-12 07:10:00+09,0日04時30分00秒間
20170917064700-10-3320200,大雨注意報,倉敷市,2017-09-17 06:47:00+09,2017-09-17 12:50:00+09,0日06時03分00秒間
20170918062500-10-3320200,大雨注意報,倉敷市,2017-09-18 06:25:00+09,2017-09-18 07:30:00+09,0日01時05分00秒間
20171021212500-10-3320200,大雨注意報,倉敷市,2017-10-21 21:25:00+09,2017-10-22 10:20:00+09,0日12時55分00秒間
20171023041800-10-3320200,大雨注意報,倉敷市,2017-10-23 04:18:00+09,2017-10-23 11:15:00+09,0日06時57分00秒間
20171029123100-10-3320200,大雨注意報,倉敷市,2017-10-29 12:31:00+09,2017-10-29 14:48:00+09,0日02時17分00秒間
20180518211500-10-3320200,大雨注意報,倉敷市,2018-05-18 21:15:00+09,2018-05-18 23:06:00+09,0日01時51分00秒間
20180620051600-10-3320200,大雨注意報,倉敷市,2018-06-20 05:16:00+09,2018-06-20 08:57:00+09,0日03時41分00秒間
20180629124600-10-3320200,大雨注意報,倉敷市,2018-06-29 12:46:00+09,2018-06-29 16:12:00+09,0日03時26分00秒間
20180705103300-10-3320200,大雨注意報,倉敷市,2018-07-05 10:33:00+09,2018-07-05 18:30:00+09,0日07時57分00秒間
