0,1,2,3,4,5,6
1401,20190401040500-16-3320200,波浪注意報,倉敷市,2019-04-01 04:05:00+09,2019-04-01 21:47:00+09,0日17時42分00秒間
1402,20190331175000-14-3320200,雷注意報,倉敷市,2019-03-31 17:50:00+09,2019-04-01 21:47:00+09,1日03時57分00秒間
1403,20190331103000-24-3320200,霜注意報,倉敷市,2019-03-31 10:30:00+09,2019-04-01 07:08:00+09,0日20時38分00秒間
1404,20190330204800-15-3320200,強風注意報,倉敷市,2019-03-30 20:48:00+09,2019-03-31 17:50:00+09,0日21時02分00秒間
1405,20190330204800-16-3320200,波浪注意報,倉敷市,2019-03-30 20:48:00+09,2019-03-31 17:50:00+09,0日21時02分00秒間
1406,20190330042600-14-3320200,雷注意報,倉敷市,2019-03-30 04:26:00+09,2019-03-30 20:48:00+09,0日16時22分00秒間
1407,20190328103300-24-3320200,霜注意報,倉敷市,2019-03-28 10:33:00+09,2019-03-29 07:15:00+09,0日20時42分00秒間
1408,20190327070500-15-3320200,強風注意報,倉敷市,2019-03-27 07:05:00+09,2019-03-28 04:31:00+09,0日21時26分00秒間
1409,20190327070500-16-3320200,波浪注意報,倉敷市,2019-03-27 07:05:00+09,2019-03-28 04:31:00+09,0日21時26分00秒間
1410,20190326100800-24-3320200,霜注意報,倉敷市,2019-03-26 10:08:00+09,2019-03-27 07:05:00+09,0日20時57分00秒間
1411,20190325100800-24-3320200,霜注意報,倉敷市,2019-03-25 10:08:00+09,2019-03-26 07:40:00+09,0日21時32分00秒間
1412,20190325060400-20-3320200,濃霧注意報,倉敷市,2019-03-25 06:04:00+09,2019-03-25 10:08:00+09,0日04時04分00秒間
1413,20190324100500-24-3320200,霜注意報,倉敷市,2019-03-24 10:05:00+09,2019-03-25 07:45:00+09,0日21時40分00秒間
1414,20190323102500-24-3320200,霜注意報,倉敷市,2019-03-23 10:25:00+09,2019-03-24 07:17:00+09,0日20時52分00秒間
1415,20190323043100-14-3320200,雷注意報,倉敷市,2019-03-23 04:31:00+09,2019-03-24 04:04:00+09,0日23時33分00秒間
1416,20190322100200-24-3320200,霜注意報,倉敷市,2019-03-22 10:02:00+09,2019-03-23 07:32:00+09,0日21時30分00秒間
1417,20190321042000-19-3320200,高潮注意報,倉敷市,2019-03-21 04:20:00+09,2019-03-21 13:07:00+09,0日08時47分00秒間
1418,20190320231900-14-3320200,雷注意報,倉敷市,2019-03-20 23:19:00+09,2019-03-21 10:11:00+09,0日10時52分00秒間
1419,20190320034500-20-3320200,濃霧注意報,倉敷市,2019-03-20 03:45:00+09,2019-03-20 10:45:00+09,0日07時00分00秒間
1420,20190319101000-24-3320200,霜注意報,倉敷市,2019-03-19 10:10:00+09,2019-03-20 06:52:00+09,0日20時42分00秒間
1421,20190318031500-20-3320200,濃霧注意報,倉敷市,2019-03-18 03:15:00+09,2019-03-18 10:25:00+09,0日07時10分00秒間
1422,20190317100700-24-3320200,霜注意報,倉敷市,2019-03-17 10:07:00+09,2019-03-18 07:25:00+09,0日21時18分00秒間
1423,20190316203000-14-3320200,雷注意報,倉敷市,2019-03-16 20:30:00+09,2019-03-17 18:30:00+09,0日22時00分00秒間
1424,20190316102800-24-3320200,霜注意報,倉敷市,2019-03-16 10:28:00+09,2019-03-17 06:35:00+09,0日20時07分00秒間
1425,20190315202000-15-3320200,強風注意報,倉敷市,2019-03-15 20:20:00+09,2019-03-16 10:28:00+09,0日14時08分00秒間
1426,20190315202000-16-3320200,波浪注意報,倉敷市,2019-03-15 20:20:00+09,2019-03-16 10:28:00+09,0日14時08分00秒間
1427,20190315100500-14-3320200,雷注意報,倉敷市,2019-03-15 10:05:00+09,2019-03-16 10:28:00+09,1日00時23分00秒間
1428,20190314101000-24-3320200,霜注意報,倉敷市,2019-03-14 10:10:00+09,2019-03-15 07:55:00+09,0日21時45分00秒間
1429,20190312160700-15-3320200,強風注意報,倉敷市,2019-03-12 16:07:00+09,2019-03-13 20:30:00+09,1日04時23分00秒間
1430,20190312160700-16-3320200,波浪注意報,倉敷市,2019-03-12 16:07:00+09,2019-03-13 20:30:00+09,1日04時23分00秒間
1431,20190311162000-14-3320200,雷注意報,倉敷市,2019-03-11 16:20:00+09,2019-03-13 05:48:00+09,1日13時28分00秒間
1432,20190310094000-15-3320200,強風注意報,倉敷市,2019-03-10 09:40:00+09,2019-03-11 16:20:00+09,1日06時40分00秒間
1433,20190310094000-16-3320200,波浪注意報,倉敷市,2019-03-10 09:40:00+09,2019-03-11 16:20:00+09,1日06時40分00秒間
1434,20190310094000-14-3320200,雷注意報,倉敷市,2019-03-10 09:40:00+09,2019-03-11 07:57:00+09,0日22時17分00秒間
1435,20190307032000-14-3320200,雷注意報,倉敷市,2019-03-07 03:20:00+09,2019-03-07 16:05:00+09,0日12時45分00秒間
1436,20190307032000-15-3320200,強風注意報,倉敷市,2019-03-07 03:20:00+09,2019-03-07 16:05:00+09,0日12時45分00秒間
1437,20190307032000-16-3320200,波浪注意報,倉敷市,2019-03-07 03:20:00+09,2019-03-07 16:05:00+09,0日12時45分00秒間
1438,20190225041500-21-3320200,乾燥注意報,倉敷市,2019-02-25 04:15:00+09,2019-02-26 20:28:00+09,1日16時13分00秒間
1439,20190220035200-20-3320200,濃霧注意報,倉敷市,2019-02-20 03:52:00+09,2019-02-20 09:46:00+09,0日05時54分00秒間
1440,20190206214200-20-3320200,濃霧注意報,倉敷市,2019-02-06 21:42:00+09,2019-02-07 10:20:00+09,0日12時38分00秒間
1441,20190203161800-15-3320200,強風注意報,倉敷市,2019-02-03 16:18:00+09,2019-02-04 07:47:00+09,0日15時29分00秒間
1442,20190203161800-16-3320200,波浪注意報,倉敷市,2019-02-03 16:18:00+09,2019-02-04 07:47:00+09,0日15時29分00秒間
1443,20190203101100-14-3320200,雷注意報,倉敷市,2019-02-03 10:11:00+09,2019-02-04 02:55:00+09,0日16時44分00秒間
1444,20190203035500-20-3320200,濃霧注意報,倉敷市,2019-02-03 03:55:00+09,2019-02-03 10:11:00+09,0日06時16分00秒間
1445,20190202033600-20-3320200,濃霧注意報,倉敷市,2019-02-02 03:36:00+09,2019-02-02 09:55:00+09,0日06時19分00秒間
1446,20190128041500-14-3320200,雷注意報,倉敷市,2019-01-28 04:15:00+09,2019-01-28 20:14:00+09,0日15時59分00秒間
1447,20190128041500-15-3320200,強風注意報,倉敷市,2019-01-28 04:15:00+09,2019-01-28 20:14:00+09,0日15時59分00秒間
1448,20190128041500-16-3320200,波浪注意報,倉敷市,2019-01-28 04:15:00+09,2019-01-28 20:14:00+09,0日15時59分00秒間
1449,20190125162800-14-3320200,雷注意報,倉敷市,2019-01-25 16:28:00+09,2019-01-26 18:06:00+09,1日01時38分00秒間
1450,20190120042900-15-3320200,強風注意報,倉敷市,2019-01-20 04:29:00+09,2019-01-20 20:46:00+09,0日16時17分00秒間
1451,20190120042900-16-3320200,波浪注意報,倉敷市,2019-01-20 04:29:00+09,2019-01-20 20:46:00+09,0日16時17分00秒間
