0,1,2,3,4,5,6
1947,20170209041200-15-3320200,強風注意報,倉敷市,2017-02-09 04:12:00+09,2017-02-11 20:25:00+09,2日16時13分00秒間
1948,20170209041200-16-3320200,波浪注意報,倉敷市,2017-02-09 04:12:00+09,2017-02-11 20:25:00+09,2日16時13分00秒間
1949,20170205102900-15-3320200,強風注意報,倉敷市,2017-02-05 10:29:00+09,2017-02-06 22:23:00+09,1日11時54分00秒間
1950,20170205102900-16-3320200,波浪注意報,倉敷市,2017-02-05 10:29:00+09,2017-02-06 22:23:00+09,1日11時54分00秒間
1951,20170130043700-15-3320200,強風注意報,倉敷市,2017-01-30 04:37:00+09,2017-01-30 20:30:00+09,0日15時53分00秒間
1952,20170130043700-16-3320200,波浪注意報,倉敷市,2017-01-30 04:37:00+09,2017-01-30 20:30:00+09,0日15時53分00秒間
1953,20170127214300-20-3320200,濃霧注意報,倉敷市,2017-01-27 21:43:00+09,2017-01-28 10:32:00+09,0日12時49分00秒間
1954,20170126043000-20-3320200,濃霧注意報,倉敷市,2017-01-26 04:30:00+09,2017-01-26 08:10:00+09,0日03時40分00秒間
1955,20170124103400-23-3320200,低温注意報,倉敷市,2017-01-24 10:34:00+09,2017-01-26 08:10:00+09,1日21時36分00秒間
1956,20170123041700-13-3320200,風雪注意報,倉敷市,2017-01-23 04:17:00+09,2017-01-23 15:48:00+09,0日11時31分00秒間
1957,20170123041700-14-3320200,雷注意報,倉敷市,2017-01-23 04:17:00+09,2017-01-23 15:48:00+09,0日11時31分00秒間
1958,20170122041500-16-3320200,波浪注意報,倉敷市,2017-01-22 04:15:00+09,2017-01-23 15:48:00+09,1日11時33分00秒間
1959,20170122041500-15-3320200,強風注意報,倉敷市,2017-01-22 04:15:00+09,2017-01-23 04:17:00+09,1日00時02分00秒間
1960,20170120222700-13-3320200,風雪注意報,倉敷市,2017-01-20 22:27:00+09,2017-01-21 04:31:00+09,0日06時04分00秒間
1961,20170120035000-14-3320200,雷注意報,倉敷市,2017-01-20 03:50:00+09,2017-01-21 04:31:00+09,1日00時41分00秒間
1962,20170120035000-16-3320200,波浪注意報,倉敷市,2017-01-20 03:50:00+09,2017-01-21 04:31:00+09,1日00時41分00秒間
1963,20170120035000-15-3320200,強風注意報,倉敷市,2017-01-20 03:50:00+09,2017-01-20 22:27:00+09,0日18時37分00秒間
1964,20170117222100-20-3320200,濃霧注意報,倉敷市,2017-01-17 22:21:00+09,2017-01-18 09:51:00+09,0日11時30分00秒間
1965,20170114054000-14-3320200,雷注意報,倉敷市,2017-01-14 05:40:00+09,2017-01-16 04:34:00+09,1日22時54分00秒間
1966,20170115102500-15-3320200,強風注意報,倉敷市,2017-01-15 10:25:00+09,2017-01-15 16:20:00+09,0日05時55分00秒間
1967,20170113043200-16-3320200,波浪注意報,倉敷市,2017-01-13 04:32:00+09,2017-01-15 16:20:00+09,2日11時48分00秒間
1968,20170114163000-13-3320200,風雪注意報,倉敷市,2017-01-14 16:30:00+09,2017-01-15 10:25:00+09,0日17時55分00秒間
1969,20170113043200-21-3320200,乾燥注意報,倉敷市,2017-01-13 04:32:00+09,2017-01-14 22:05:00+09,1日17時33分00秒間
1970,20170113043200-15-3320200,強風注意報,倉敷市,2017-01-13 04:32:00+09,2017-01-14 16:30:00+09,1日11時58分00秒間
1971,20170109102000-15-3320200,強風注意報,倉敷市,2017-01-09 10:20:00+09,2017-01-09 20:05:00+09,0日09時45分00秒間
1972,20170109102000-16-3320200,波浪注意報,倉敷市,2017-01-09 10:20:00+09,2017-01-09 20:05:00+09,0日09時45分00秒間
1973,20170103210000-20-3320200,濃霧注意報,倉敷市,2017-01-03 21:00:00+09,2017-01-04 10:25:00+09,0日13時25分00秒間
1974,20170103031700-20-3320200,濃霧注意報,倉敷市,2017-01-03 03:17:00+09,2017-01-03 10:22:00+09,0日07時05分00秒間
1975,20170102040500-20-3320200,濃霧注意報,倉敷市,2017-01-02 04:05:00+09,2017-01-02 10:15:00+09,0日06時10分00秒間
1976,20161231211000-20-3320200,濃霧注意報,倉敷市,2016-12-31 21:10:00+09,2017-01-01 10:23:00+09,0日13時13分00秒間
1977,20161231021800-20-3320200,濃霧注意報,倉敷市,2016-12-31 02:18:00+09,2016-12-31 10:10:00+09,0日07時52分00秒間
1978,20161228211800-20-3320200,濃霧注意報,倉敷市,2016-12-28 21:18:00+09,2016-12-29 07:30:00+09,0日10時12分00秒間
1979,20161227082200-15-3320200,強風注意報,倉敷市,2016-12-27 08:22:00+09,2016-12-27 21:16:00+09,0日12時54分00秒間
1980,20161227082200-16-3320200,波浪注意報,倉敷市,2016-12-27 08:22:00+09,2016-12-27 21:16:00+09,0日12時54分00秒間
1981,20161222100100-15-3320200,強風注意報,倉敷市,2016-12-22 10:01:00+09,2016-12-24 04:22:00+09,1日18時21分00秒間
1982,20161222100100-16-3320200,波浪注意報,倉敷市,2016-12-22 10:01:00+09,2016-12-24 04:22:00+09,1日18時21分00秒間
1983,20161220200100-20-3320200,濃霧注意報,倉敷市,2016-12-20 20:01:00+09,2016-12-21 10:25:00+09,0日14時24分00秒間
1984,20161219031300-20-3320200,濃霧注意報,倉敷市,2016-12-19 03:13:00+09,2016-12-19 10:31:00+09,0日07時18分00秒間
1985,20161217212000-20-3320200,濃霧注意報,倉敷市,2016-12-17 21:20:00+09,2016-12-18 10:35:00+09,0日13時15分00秒間
1986,20161215144500-14-3320200,雷注意報,倉敷市,2016-12-15 14:45:00+09,2016-12-16 07:15:00+09,0日16時30分00秒間
1987,20161211032700-20-3320200,濃霧注意報,倉敷市,2016-12-11 03:27:00+09,2016-12-11 10:05:00+09,0日06時38分00秒間
1988,20161209013400-14-3320200,雷注意報,倉敷市,2016-12-09 01:34:00+09,2016-12-09 15:13:00+09,0日13時39分00秒間
1989,20161205201800-15-3320200,強風注意報,倉敷市,2016-12-05 20:18:00+09,2016-12-06 13:46:00+09,0日17時28分00秒間
1990,20161205201800-16-3320200,波浪注意報,倉敷市,2016-12-05 20:18:00+09,2016-12-06 13:46:00+09,0日17時28分00秒間
1991,20161205031500-20-3320200,濃霧注意報,倉敷市,2016-12-05 03:15:00+09,2016-12-05 10:15:00+09,0日07時00分00秒間
1992,20161202212200-20-3320200,濃霧注意報,倉敷市,2016-12-02 21:22:00+09,2016-12-03 10:25:00+09,0日13時03分00秒間
1993,20161126043900-20-3320200,濃霧注意報,倉敷市,2016-11-26 04:39:00+09,2016-11-26 09:54:00+09,0日05時15分00秒間
1994,20161119214000-20-3320200,濃霧注意報,倉敷市,2016-11-19 21:40:00+09,2016-11-20 10:10:00+09,0日12時30分00秒間
1995,20161118212400-14-3320200,雷注意報,倉敷市,2016-11-18 21:24:00+09,2016-11-19 15:44:00+09,0日18時20分00秒間
1996,20161117082300-19-3320200,高潮注意報,倉敷市,2016-11-17 08:23:00+09,2016-11-17 14:28:00+09,0日06時05分00秒間
1997,20161116210600-20-3320200,濃霧注意報,倉敷市,2016-11-16 21:06:00+09,2016-11-17 08:23:00+09,0日11時17分00秒間
1998,20161116074900-19-3320200,高潮注意報,倉敷市,2016-11-16 07:49:00+09,2016-11-16 13:48:00+09,0日05時59分00秒間
1999,20161115042600-19-3320200,高潮注意報,倉敷市,2016-11-15 04:26:00+09,2016-11-15 13:15:00+09,0日08時49分00秒間
2000,20161114161500-14-3320200,雷注意報,倉敷市,2016-11-14 16:15:00+09,2016-11-15 04:26:00+09,0日12時11分00秒間
