0,1,2,3,4,5,6
201,20231127210800-16-3320200,波浪注意報,倉敷市,2023-11-27 21:08:00+09,2023-11-28 17:46:00+09,0日20時38分00秒間
202,20231123182500-15-3320200,強風注意報,倉敷市,2023-11-23 18:25:00+09,2023-11-24 18:03:00+09,0日23時38分00秒間
203,20231123182500-16-3320200,波浪注意報,倉敷市,2023-11-23 18:25:00+09,2023-11-24 18:03:00+09,0日23時38分00秒間
204,20231122201400-20-3320200,濃霧注意報,倉敷市,2023-11-22 20:14:00+09,2023-11-23 10:05:00+09,0日13時51分00秒間
205,20231116154700-15-3320200,強風注意報,倉敷市,2023-11-16 15:47:00+09,2023-11-18 21:32:00+09,2日05時45分00秒間
206,20231116154700-16-3320200,波浪注意報,倉敷市,2023-11-16 15:47:00+09,2023-11-18 21:32:00+09,2日05時45分00秒間
207,20231116154700-14-3320200,雷注意報,倉敷市,2023-11-16 15:47:00+09,2023-11-18 15:33:00+09,1日23時46分00秒間
208,20231112160500-14-3320200,雷注意報,倉敷市,2023-11-12 16:05:00+09,2023-11-13 10:27:00+09,0日18時22分00秒間
209,20231112160500-15-3320200,強風注意報,倉敷市,2023-11-12 16:05:00+09,2023-11-13 04:10:00+09,0日12時05分00秒間
210,20231112160500-16-3320200,波浪注意報,倉敷市,2023-11-12 16:05:00+09,2023-11-13 04:10:00+09,0日12時05分00秒間
211,20231106114300-15-3320200,強風注意報,倉敷市,2023-11-06 11:43:00+09,2023-11-07 09:45:00+09,0日22時02分00秒間
212,20231106114300-16-3320200,波浪注意報,倉敷市,2023-11-06 11:43:00+09,2023-11-07 09:45:00+09,0日22時02分00秒間
213,20231106041300-14-3320200,雷注意報,倉敷市,2023-11-06 04:13:00+09,2023-11-07 00:20:00+09,0日20時07分00秒間
214,20231103203000-20-3320200,濃霧注意報,倉敷市,2023-11-03 20:30:00+09,2023-11-04 10:09:00+09,0日13時39分00秒間
215,20231102203100-20-3320200,濃霧注意報,倉敷市,2023-11-02 20:31:00+09,2023-11-03 10:25:00+09,0日13時54分00秒間
216,20231026213900-14-3320200,雷注意報,倉敷市,2023-10-26 21:39:00+09,2023-10-28 04:27:00+09,1日06時48分00秒間
217,20231024160800-14-3320200,雷注意報,倉敷市,2023-10-24 16:08:00+09,2023-10-25 17:51:00+09,1日01時43分00秒間
218,20231015042600-14-3320200,雷注意報,倉敷市,2023-10-15 04:26:00+09,2023-10-15 15:35:00+09,0日11時09分00秒間
219,20231001040900-19-3320200,高潮注意報,倉敷市,2023-10-01 04:09:00+09,2023-10-01 13:55:00+09,0日09時46分00秒間
220,20230930154500-19-3320200,高潮注意報,倉敷市,2023-09-30 15:45:00+09,2023-10-01 01:25:00+09,0日09時40分00秒間
221,20230930090400-14-3320200,雷注意報,倉敷市,2023-09-30 09:04:00+09,2023-09-30 20:19:00+09,0日11時15分00秒間
222,20230930040500-19-3320200,高潮注意報,倉敷市,2023-09-30 04:05:00+09,2023-09-30 13:45:00+09,0日09時40分00秒間
223,20230929160500-19-3320200,高潮注意報,倉敷市,2023-09-29 16:05:00+09,2023-09-30 01:19:00+09,0日09時14分00秒間
224,20230928160500-19-3320200,高潮注意報,倉敷市,2023-09-28 16:05:00+09,2023-09-29 00:35:00+09,0日08時30分00秒間
225,20230927160500-19-3320200,高潮注意報,倉敷市,2023-09-27 16:05:00+09,2023-09-28 00:00:00+09,0日07時55分00秒間
