0,1,2,3,4,5,6
1847,20170706102700-14-3320200,雷注意報,倉敷市,2017-07-06 10:27:00+09,2017-07-07 20:50:00+09,1日10時23分00秒間
1848,20170707045500-10-3320200,大雨注意報,倉敷市,2017-07-07 04:55:00+09,2017-07-07 10:25:00+09,0日05時30分00秒間
1849,20170707045500-18-3320200,洪水注意報,倉敷市,2017-07-07 04:55:00+09,2017-07-07 10:25:00+09,0日05時30分00秒間
1850,20170706155100-10-3320200,大雨注意報,倉敷市,2017-07-06 15:51:00+09,2017-07-06 20:30:00+09,0日04時39分00秒間
1851,20170706155100-18-3320200,洪水注意報,倉敷市,2017-07-06 15:51:00+09,2017-07-06 20:30:00+09,0日04時39分00秒間
1852,20170703102100-14-3320200,雷注意報,倉敷市,2017-07-03 10:21:00+09,2017-07-05 20:10:00+09,2日09時49分00秒間
1853,20170705122000-10-3320200,大雨注意報,倉敷市,2017-07-05 12:20:00+09,2017-07-05 15:11:00+09,0日02時51分00秒間
1854,20170705100600-03-3320200,大雨警報,倉敷市,2017-07-05 10:06:00+09,2017-07-05 12:20:00+09,0日02時14分00秒間
1855,20170705035900-18-3320200,洪水注意報,倉敷市,2017-07-05 03:59:00+09,2017-07-05 12:20:00+09,0日08時21分00秒間
1856,20170705035900-10-3320200,大雨注意報,倉敷市,2017-07-05 03:59:00+09,2017-07-05 10:06:00+09,0日06時07分00秒間
1857,20170704043500-15-3320200,強風注意報,倉敷市,2017-07-04 04:35:00+09,2017-07-04 20:03:00+09,0日15時28分00秒間
1858,20170704043500-16-3320200,波浪注意報,倉敷市,2017-07-04 04:35:00+09,2017-07-04 20:03:00+09,0日15時28分00秒間
1859,20170704131500-10-3320200,大雨注意報,倉敷市,2017-07-04 13:15:00+09,2017-07-04 16:12:00+09,0日02時57分00秒間
1860,20170704131500-18-3320200,洪水注意報,倉敷市,2017-07-04 13:15:00+09,2017-07-04 16:12:00+09,0日02時57分00秒間
1861,20170702101100-14-3320200,雷注意報,倉敷市,2017-07-02 10:11:00+09,2017-07-02 22:55:00+09,0日12時44分00秒間
1862,20170629190700-14-3320200,雷注意報,倉敷市,2017-06-29 19:07:00+09,2017-07-01 20:55:00+09,2日01時48分00秒間
1863,20170629223600-10-3320200,大雨注意報,倉敷市,2017-06-29 22:36:00+09,2017-07-01 03:40:00+09,1日05時04分00秒間
1864,20170629223600-18-3320200,洪水注意報,倉敷市,2017-06-29 22:36:00+09,2017-06-30 08:13:00+09,0日09時37分00秒間
1865,20170625154000-19-3320200,高潮注意報,倉敷市,2017-06-25 15:40:00+09,2017-06-26 02:03:00+09,0日10時23分00秒間
1866,20170624154400-14-3320200,雷注意報,倉敷市,2017-06-24 15:44:00+09,2017-06-25 18:43:00+09,1日02時59分00秒間
1867,20170624154400-19-3320200,高潮注意報,倉敷市,2017-06-24 15:44:00+09,2017-06-25 02:15:00+09,0日10時31分00秒間
1868,20170623161500-19-3320200,高潮注意報,倉敷市,2017-06-23 16:15:00+09,2017-06-24 01:46:00+09,0日09時31分00秒間
1869,20170620161200-14-3320200,雷注意報,倉敷市,2017-06-20 16:12:00+09,2017-06-21 04:23:00+09,0日12時11分00秒間
1870,20170613041500-21-3320200,乾燥注意報,倉敷市,2017-06-13 04:15:00+09,2017-06-20 16:12:00+09,7日11時57分00秒間
1871,20170603041500-21-3320200,乾燥注意報,倉敷市,2017-06-03 04:15:00+09,2017-06-06 16:15:00+09,3日12時00分00秒間
1872,20170601102000-14-3320200,雷注意報,倉敷市,2017-06-01 10:20:00+09,2017-06-02 05:20:00+09,0日19時00分00秒間
1873,20170601211100-10-3320200,大雨注意報,倉敷市,2017-06-01 21:11:00+09,2017-06-01 23:18:00+09,0日02時07分00秒間
1874,20170601211100-18-3320200,洪水注意報,倉敷市,2017-06-01 21:11:00+09,2017-06-01 23:18:00+09,0日02時07分00秒間
1875,20170531101000-14-3320200,雷注意報,倉敷市,2017-05-31 10:10:00+09,2017-05-31 22:30:00+09,0日12時20分00秒間
1876,20170530042000-21-3320200,乾燥注意報,倉敷市,2017-05-30 04:20:00+09,2017-05-30 21:53:00+09,0日17時33分00秒間
1877,20170526071600-20-3320200,濃霧注意報,倉敷市,2017-05-26 07:16:00+09,2017-05-26 10:15:00+09,0日02時59分00秒間
1878,20170525170400-14-3320200,雷注意報,倉敷市,2017-05-25 17:04:00+09,2017-05-25 20:42:00+09,0日03時38分00秒間
1879,20170524101700-14-3320200,雷注意報,倉敷市,2017-05-24 10:17:00+09,2017-05-25 04:10:00+09,0日17時53分00秒間
1880,20170519041500-21-3320200,乾燥注意報,倉敷市,2017-05-19 04:15:00+09,2017-05-23 20:00:00+09,4日15時45分00秒間
1881,20170517042500-14-3320200,雷注意報,倉敷市,2017-05-17 04:25:00+09,2017-05-17 19:52:00+09,0日15時27分00秒間
1882,20170514031500-20-3320200,濃霧注意報,倉敷市,2017-05-14 03:15:00+09,2017-05-14 07:30:00+09,0日04時15分00秒間
1883,20170511144800-14-3320200,雷注意報,倉敷市,2017-05-11 14:48:00+09,2017-05-11 20:20:00+09,0日05時32分00秒間
1884,20170511064500-20-3320200,濃霧注意報,倉敷市,2017-05-11 06:45:00+09,2017-05-11 10:15:00+09,0日03時30分00秒間
1885,20170510101500-15-3320200,強風注意報,倉敷市,2017-05-10 10:15:00+09,2017-05-10 21:26:00+09,0日11時11分00秒間
1886,20170510101500-16-3320200,波浪注意報,倉敷市,2017-05-10 10:15:00+09,2017-05-10 21:26:00+09,0日11時11分00秒間
1887,20170507042000-21-3320200,乾燥注意報,倉敷市,2017-05-07 04:20:00+09,2017-05-08 21:15:00+09,1日16時55分00秒間
1888,20170429040000-21-3320200,乾燥注意報,倉敷市,2017-04-29 04:00:00+09,2017-05-04 01:35:00+09,4日21時35分00秒間
1889,20170501032500-14-3320200,雷注意報,倉敷市,2017-05-01 03:25:00+09,2017-05-01 16:00:00+09,0日12時35分00秒間
1890,20170429040000-14-3320200,雷注意報,倉敷市,2017-04-29 04:00:00+09,2017-04-29 16:06:00+09,0日12時06分00秒間
1891,20170425151500-14-3320200,雷注意報,倉敷市,2017-04-25 15:15:00+09,2017-04-26 20:15:00+09,1日05時00分00秒間
1892,20170422042200-21-3320200,乾燥注意報,倉敷市,2017-04-22 04:22:00+09,2017-04-25 15:15:00+09,3日10時53分00秒間
1893,20170423101000-24-3320200,霜注意報,倉敷市,2017-04-23 10:10:00+09,2017-04-24 07:20:00+09,0日21時10分00秒間
1894,20170419101000-24-3320200,霜注意報,倉敷市,2017-04-19 10:10:00+09,2017-04-20 07:30:00+09,0日21時20分00秒間
1895,20170418162500-15-3320200,強風注意報,倉敷市,2017-04-18 16:25:00+09,2017-04-19 16:00:00+09,0日23時35分00秒間
1896,20170418162500-16-3320200,波浪注意報,倉敷市,2017-04-18 16:25:00+09,2017-04-19 16:00:00+09,0日23時35分00秒間
1897,20170417102800-14-3320200,雷注意報,倉敷市,2017-04-17 10:28:00+09,2017-04-18 02:45:00+09,0日16時17分00秒間
1898,20170417035600-20-3320200,濃霧注意報,倉敷市,2017-04-17 03:56:00+09,2017-04-17 10:28:00+09,0日06時32分00秒間
1899,20170416035400-20-3320200,濃霧注意報,倉敷市,2017-04-16 03:54:00+09,2017-04-16 10:17:00+09,0日06時23分00秒間
1900,20170415040000-14-3320200,雷注意報,倉敷市,2017-04-15 04:00:00+09,2017-04-16 03:54:00+09,0日23時54分00秒間
